"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Austin Rei","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".288",".330",".618",".274","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa659079"
"Luke Maile","Blue Jays","32","124","112","25","6","0","2","12","11","9","32","1","1","0","",".220",".283",".340",".623",".274","","70","0.0","0.0","","-4.4","2.7","0.2","","598.3","13355"
"Sam Tidaback","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".277",".349",".626",".274","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa918476"
"Rene Rivera","Giants","23","89","81","18","3","0","3","8","9","5","27","1","0","0","",".217",".271",".362",".633",".274","","71","-0.3","0.6","","-3.4","2.5","0.2","","999.0","3648"
"Oscar Hernandez","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".275",".350",".625",".274","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","13490"
"Shawn Zarraga","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".231",".293",".324",".617",".273","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa456095"
"Max Pentecost","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".228",".268",".363",".631",".273","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","sa601924"
"Eric Haase","Indians","8","30","28","6","1","0","1","3","3","2","10","0","0","0","",".203",".261",".370",".630",".273","","65","0.0","-0.1","","-1.2","0.5","0.0","","999.0","14111"
"Drew Butera","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".276",".346",".622",".273","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","3411"
"Ryan Casteel","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".273",".353",".627",".273","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa549286"
"Jan Vazquez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".290",".322",".612",".273","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa501536"
"Alex Jackson","Braves","3","12","11","2","1","0","0","1","1","1","4","0","0","0","",".212",".270",".360",".630",".273","","67","0.0","0.0","","-0.5","0.3","0.0","","999.0","sa828663"
"Francisco Pena","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".272",".364",".636",".273","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","8298"
"Kyle Overstreet","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".236",".284",".339",".623",".273","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","sa827140"
"Andy Paz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".231",".289",".327",".617",".273","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","sa603199"
"Wilson Garcia","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".240",".266",".369",".635",".272","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa596287"
"Saul Soto","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".296",".313",".609",".272","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","sa211076"
"P.J. Higgins","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".293",".319",".612",".272","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","sa875573"
"Caleb Joseph","Diamondbacks","8","29","27","6","1","0","1","3","3","2","7","0","0","0","",".226",".272",".353",".625",".272","","66","0.0","0.1","","-1.3","0.7","0.0","","600.6","7087"
"Chace Numata","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".234",".287",".332",".619",".272","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","sa549139"
"Jose Briceno","Angels","15","59","55","12","2","0","2","6","7","3","14","0","1","0","",".221",".263",".365",".628",".272","","72","0.0","0.2","","-2.0","1.4","0.1","","999.0","13151"
"Jonathan Schwind","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".280",".337",".617",".272","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","sa598663"
"Raffy Lopez","Braves","8","32","29","6","1","0","1","3","3","3","10","0","0","0","",".212",".282",".343",".624",".271","","66","0.0","-0.1","","-1.4","-0.1","0.0","","999.0","12606"
"Tomas Nido","Mets","3","12","11","3","1","0","0","1","1","1","2","0","0","0","",".232",".272",".352",".624",".271","","73","0.0","0.0","","-0.4","0.2","0.0","","999.0","13755"
"Allan de San Miguel","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".279",".340",".618",".271","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa295122"
"Argenis Raga","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".279",".340",".618",".271","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa596833"
"Alex Monsalve","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".280",".340",".619",".271","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa505988"
"Jeff Mathis","Rangers","71","277","250","56","12","1","4","26","25","21","78","2","1","0","",".223",".285",".331",".617",".271","","61","-0.7","2.3","","-13.7","8.3","0.4","","599.5","3448"
"Carlos Ruiz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".292",".314",".606",".271","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","2579"
"Juan Graterol","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".249",".283",".336",".619",".271","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","5398"
"Alex Burg","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".279",".334",".613",".271","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa502124"
"Joe Hudson","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".285",".328",".612",".270","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","14412"
"Jose Trevino","Rangers","28","115","107","26","5","0","2","11","11","6","17","1","1","0","",".238",".278",".342",".620",".270","","60","0.0","0.0","","-5.5","2.4","0.1","","601.0","16725"
"Will Smith","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".274",".338",".612",".270","","70","0.0","0.0","","0.0","0.0","0.0","","600.9","sa873265"
"Jin-De Jhang","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".238",".285",".334",".619",".270","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa653546"
"Luis Villegas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".274",".343",".617",".270","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa547944"
"Chris O'Dowd","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".291",".312",".603",".270","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa503377"
"Chris Chinea","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".272",".349",".621",".269","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","sa827344"
"Mitchell Kranson","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".282",".331",".613",".269","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa918156"
"Aramis Garcia","Giants","8","30","28","6","1","0","1","3","3","2","9","0","0","0","",".220",".267",".352",".619",".269","","69","0.0","0.0","","-1.2","0.6","0.0","","585.8","16925"
"Jeremy Lucas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".279",".328",".607",".269","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa503053"
"Brian Serven","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".273",".342",".615",".269","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857231"
"Beau Taylor","Athletics","8","30","26","6","1","0","0","3","2","3","8","0","0","0","",".211",".297",".304",".600",".269","","69","0.0","0.0","","-1.1","0.7","0.1","","999.0","12384"
"Cael Brockmeyer","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".274",".337",".611",".268","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa708438"
"Jake Romanski","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".243",".279",".335",".614",".268","","61","0.0","0.0","","0.0","0.0","0.0","","999.0","sa738897"
"Rene Garcia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".241",".278",".336",".614",".268","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa454693"
"Chris Gimenez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".281",".321",".602",".268","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","7324"
"Adam Moore","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".222",".272",".339",".612",".268","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","9362"
"Kevin Krause","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".276",".332",".608",".268","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa827200"
"Chris Stewart","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".228",".291",".312",".603",".268","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","3878"
"Francisco Arcia","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".278",".330",".608",".267","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","10286"
"Chris O'Brien","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".282",".315",".597",".267","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa526558"
"Jorge Saez","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".271",".334",".605",".267","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa658909"
"Austin Green","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".269",".340",".610",".266","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa738290"
"Christian Kelley","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".282",".321",".603",".266","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa875583"
"Jonathan Morales","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".234",".279",".329",".608",".266","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa875808"
"Cameron Rupp","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".271",".333",".605",".266","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","11146"
"Chad Wallach","Marlins","28","115","103","21","5","0","2","9","10","9","34","1","1","0","",".205",".277",".323",".601",".266","","68","0.1","-0.1","","-4.4","2.3","0.2","","600.7","17161"
"Dustin Garneau","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".267",".337",".605",".266","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","9433"
"Cesar Tapia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".271",".339",".609",".266","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa508485"
"Taylor Gushue","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".268",".336",".604",".265","","61","0.0","0.0","","0.0","0.0","0.0","","999.0","sa827360"
"Skyler Ewing","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".270",".329",".599",".265","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa827317"
"Matt Jones","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".273",".327",".601",".265","","61","0.0","0.0","","0.0","0.0","0.0","","999.0","sa874481"
"Marcus Littlewood","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".273",".325",".598",".265","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa548261"
"Rob Brantly","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".265",".341",".606",".264","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","10655"
"Dustin Houle","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".282",".313",".595",".264","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa598106"
"Jake DePew","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".268",".333",".601",".264","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa548454"
"Tomas Morales","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".267",".336",".603",".264","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa605888"
"Tony Cruz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".270",".332",".601",".263","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","2802"
"Daulton Varsho","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".272",".331",".602",".263","","60","0.0","0.0","","0.0","0.0","0.0","","999.0","sa3002838"
"Max McDowell","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".280",".313",".592",".263","","60","0.0","0.0","","0.0","0.0","0.0","","999.0","sa875626"
"Bobby Wilson","Tigers","28","109","99","21","4","0","2","10","10","7","28","1","1","0","",".213",".270",".330",".599",".263","","62","-0.2","0.0","","-5.2","2.3","0.1","","999.0","6564"
"Cooper Hummel","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".199",".282",".304",".586",".263","","60","0.0","0.0","","0.0","0.0","0.0","","999.0","sa918412"
"Justin O'Conner","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".258",".348",".606",".263","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa548314"
"Jonah Heim","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".273",".326",".598",".263","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa737843"
"Jhonatan Solano","","60","250","231","52","10","1","4","22","22","13","38","3","2","1","",".225",".272",".328",".600",".263","","62","-0.2","-0.3","","-11.7","4.7","0.1","","999.0","7515"
"Ashley Graeter","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".273",".329",".602",".263","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa660832"
"Carlos Corporan","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".268",".327",".596",".263","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","5587"
"Michael De La Cruz","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".274",".321",".595",".263","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa736830"
"Juan Apodaca","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".272",".322",".594",".263","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa286639"
"Brian O'Keefe","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".271",".322",".594",".262","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829152"
"Nick Rickles","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".257",".347",".605",".262","","61","0.0","0.0","","0.0","0.0","0.0","","999.0","sa546837"
"Brian Navarreto","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".231",".268",".331",".600",".262","","60","0.0","0.0","","0.0","0.0","0.0","","999.0","sa737817"
"Jason Goldstein","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".269",".327",".596",".262","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa857721"
"Gabriel Lino","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".271",".325",".595",".262","","61","0.0","0.0","","0.0","0.0","0.0","","999.0","sa548048"
"Luis Torrens","Padres","3","12","11","2","1","0","0","1","1","1","2","0","0","0","",".227",".274",".322",".596",".261","","63","0.0","0.0","","-0.5","0.2","0.0","","999.0","15905"
"Stephen McGee","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".285",".290",".575",".261","","60","0.0","0.0","","0.0","0.0","0.0","","999.0","sa737919"
"Rodrigo Vigil","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".235",".271",".326",".596",".261","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa547818"
"Nick Ciuffo","Rays","6","24","22","5","1","0","0","2","2","1","6","0","0","0","",".218",".267",".328",".595",".261","","63","0.0","-0.1","","-1.0","0.4","0.0","","999.0","16291"
"Troy Stein","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".266",".326",".592",".261","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827185"
"Luis Flores","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".266",".324",".590",".260","","60","0.0","0.0","","0.0","0.0","0.0","","999.0","sa454795"
"Adam Weisenburger","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".281",".299",".580",".260","","60","0.0","0.0","","0.0","0.0","0.0","","999.0","sa546626"
"Xorge Carrillo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".270",".320",".590",".260","","60","0.0","0.0","","0.0","0.0","0.0","","999.0","sa392212"
"Alfredo Gonzalez","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".282",".299",".581",".260","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","14267"
"Austin Nola","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".284",".301",".585",".260","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa577789"
"Mike Ohlman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".191",".273",".306",".579",".260","","60","0.0","0.0","","0.0","0.0","0.0","","999.0","10347"
"Daniel Salters","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".268",".320",".588",".259","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829475"
"Logan Ice","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".269",".316",".585",".259","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa913305"
"Francisco Diaz","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".282",".296",".578",".259","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa505229"
"Jeff Glenn","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".269",".315",".584",".259","","59","0.0","0.0","","0.0","0.0","0.0","","999.0","sa501590"
"Arvicent Perez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".231",".264",".329",".594",".259","","59","0.0","0.0","","0.0","0.0","0.0","","999.0","sa655950"
"Joel Diaz","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".275",".312",".587",".258","","43","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737204"
"Kevin Torres","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".271",".312",".582",".258","","58","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa454965"
"Tres Barrera","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".265",".320",".586",".258","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857852"
"Carlos Paulino","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".274",".306",".580",".257","","58","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa456100"
"Anthony Bemboom","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".278",".298",".576",".257","","61","0.0","0.0","","0.0","0.0","0.0","","999.0","sa579274"
"Renae Martinez","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".264",".321",".584",".257","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3004255"
"Steven Baron","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".278",".297",".575",".257","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","9787"
"Jarrod Saltalamacchia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".177",".267",".304",".572",".256","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","5557"
"Jake Lowery","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".270",".302",".573",".256","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597837"
"Alberto Mineo","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".275",".302",".577",".256","","58","0.0","0.0","","0.0","0.0","0.0","","999.0","sa660295"
"Brett Austin","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".268",".308",".576",".256","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597795"
"Luis Cruz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".265",".316",".581",".256","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597025"
"Joseph Odom","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".259",".325",".584",".256","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa738310"
"Alan Espinoza","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".253",".335",".588",".256","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa543678"
"Paul Hoenecke","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".250",".339",".589",".256","","61","0.0","0.0","","0.0","0.0","0.0","","999.0","sa546964"
"Jose Godoy","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".274",".301",".575",".255","","58","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657267"
"Ryan Hissey","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".262",".319",".582",".255","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa857726"
"Eduardo de Oleo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".252",".336",".588",".255","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597686"
"Tyler Stephenson","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".266",".309",".575",".255","","54","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa874242"
"Arturo Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".259",".321",".580",".255","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa688986"
"Ryan Hanigan","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".275",".296",".571",".255","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","4952"
"Anthony Dimino","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".275",".297",".572",".254","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875888"
"Parker Berberet","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".263",".312",".575",".254","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa546748"
"Garrett Kennedy","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".195",".268",".303",".570",".254","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875722"
"A.J. Jimenez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".257",".323",".580",".254","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","7077"
"John Riley","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".200",".264",".308",".572",".254","","58","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738650"
"Chuck Moorman","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".265",".308",".573",".253","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658355"
"Nathan Esposito","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".265",".309",".574",".253","","54","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa602817"
"Brian Olson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".266",".304",".569",".253","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa876130"
"Myles Schroder","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".262",".313",".575",".253","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa392193"
"Taylor Grzelakowski","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".262",".314",".576",".253","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa3005298"
"Logan Moore","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".269",".298",".568",".253","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa598265"
"Alex Kowalczyk","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".259",".313",".572",".252","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918272"
"Roldani Baldwin","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".249",".332",".580",".252","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828313"
"Chris Okey","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".255",".318",".573",".252","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738505"
"Alberto Rosario","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".264",".308",".572",".252","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","7125"
"Sal Giardina","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".265",".303",".567",".251","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829575"
"David Rodriguez","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".264",".305",".569",".251","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa735825"
"Alex Murphy","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".258",".309",".567",".251","","54","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737854"
"Patrick Cantwell","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".266",".298",".564",".251","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa602546"
"Will Remillard","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".257",".314",".570",".251","","54","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738192"
"Michael Cruz","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".252",".321",".574",".251","","54","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918049"
"Jose Gonzalez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".260",".304",".564",".250","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa456023"
"Sean O'Connell","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".255",".314",".569",".250","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa549180"
"Webster Rivas","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".262",".305",".567",".250","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa547912"
"William Contreras","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".260",".306",".565",".250","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872847"
"Stuart Turner","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".263",".297",".560",".250","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","15207"
"Jakson Reetz","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".267",".291",".558",".250","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828796"
"Rocky Gale","Dodgers","2","6","6","1","0","0","0","0","1","0","1","0","0","0","",".224",".265",".302",".567",".250","","57","0.0","0.0","","-0.3","0.1","0.0","","999.0","10533"
