"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Ollie Linton","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".297",".342",".639",".282","","72","0.0","0.0","","0.0","0.0","0.0","","999.0","sa455265"
"Collin Radack","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".246",".301",".338",".639",".282","","73","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829288"
"Matty Johnson","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".243",".302",".338",".640",".282","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","sa596293"
"Johnny Field","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".234",".282",".369",".651",".282","","76","0.0","0.0","","0.0","0.0","0.0","","999.0","sa621675"
"Josh Richmond","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".282",".368",".650",".282","","72","0.0","0.0","","0.0","0.0","0.0","","999.0","sa526317"
"Willy Garcia","White Sox","5","20","18","4","1","0","1","2","2","1","6","0","0","0","",".234",".279",".375",".654",".282","","72","0.0","0.0","","-0.7","-0.2","0.0","","999.0","sa547734"
"Michael Reed","Brewers","8","32","28","6","1","0","0","3","3","4","8","0","1","1","",".216",".308",".322",".629",".281","","68","0.0","0.3","","-1.3","-0.1","0.0","","999.0","13228"
"Brandon Bayardi","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".285",".362",".647",".281","","77","0.0","0.0","","0.0","0.0","0.0","","999.0","sa579127"
"James Harris","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".242",".299",".340",".639",".281","","76","0.0","0.0","","0.0","0.0","0.0","","999.0","sa597804"
"Travis Harrison","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".300",".334",".634",".281","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","sa597772"
"Justin Maffei","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".243",".300",".337",".637",".281","","74","0.0","0.0","","0.0","0.0","0.0","","999.0","sa738359"
"Travis Ishikawa","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".290",".354",".644",".281","","74","0.0","0.0","","0.0","0.0","0.0","","999.0","4793"
"Diego Cedeno","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".242",".290",".354",".644",".281","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","sa548110"
"Todd Cunningham","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".245",".304",".332",".637",".281","","77","0.0","0.0","","0.0","0.0","0.0","","999.0","10822"
"Alex Guerrero","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".231",".265",".392",".657",".281","","76","0.0","0.0","","0.0","0.0","0.0","","999.0","15670"
"Chris Rahl","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".252",".278",".376",".653",".281","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","sa291400"
"Ryan Cordell","Brewers","2","6","6","1","0","0","0","1","1","0","2","0","0","0","",".232",".278",".373",".651",".281","","68","0.0","0.0","","-0.3","0.0","0.0","","999.0","sa737938"
"Jordan Danks","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".292",".350",".642",".281","","72","0.0","0.0","","0.0","0.0","0.0","","999.0","9187"
"Robert Hefflinger","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".269",".382",".651",".281","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","sa501502"
"Todd Glaesmann","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".235",".271",".385",".656",".281","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa501261"
"Brandon Jacobs","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".222",".275",".374",".649",".281","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa501670"
"Destin Hood","Marlins","28","113","105","25","5","1","2","10","11","6","29","1","2","1","",".239",".282",".365",".648",".281","","72","0.0","-0.2","","-3.9","-2.0","-0.2","","999.0","9887"
"Matt Juengel","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".238",".284",".365",".650",".281","","72","0.0","0.0","","0.0","0.0","0.0","","999.0","sa658579"
"Jonathan Jones","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".235",".295",".343",".638",".281","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","sa526453"
"Derrick Mitchell","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".288",".354",".641",".280","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","sa295726"
"Anthony Seratelli","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".299",".335",".633",".280","","75","0.0","0.0","","0.0","0.0","0.0","","999.0","sa378376"
"Chuck Taylor","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".238",".297",".340",".638",".280","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa658001"
"Alex Glenn","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".234",".280",".370",".650",".280","","76","0.0","0.0","","0.0","0.0","0.0","","999.0","sa503215"
"Alexander Burg","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".290",".347",".637",".280","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","sa502124"
"Danny Ortiz","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".234",".272",".386",".658",".280","","74","0.0","0.0","","0.0","0.0","0.0","","999.0","sa454526"
"Everett Williams","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".239",".291",".349",".640",".280","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","sa500803"
"Eury Perez","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".253",".299",".339",".638",".280","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","10299"
"Rafael Ynoa","Rockies","12","45","41","11","2","0","0","4","4","3","8","0","1","0","",".255",".301",".339",".640",".280","","53","-0.1","-0.2","","-2.6","-0.4","-0.2","","999.0","2832"
"Carlos Moncrief","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".295",".342",".638",".280","","75","0.0","0.0","","0.0","0.0","0.0","","999.0","sa392114"
"Michael Bourn","","58","246","223","54","9","2","2","24","19","19","58","1","7","3","",".242",".302",".332",".633",".280","","71","0.5","-2.0","","-8.3","-1.0","-0.1","","771.3","6387"
"Quincy Latimore","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".281",".363",".643",".280","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa389676"
"Shawn O'Malley","Mariners","37","140","126","30","5","1","1","14","12","10","29","1","4","2","",".242",".304",".328",".632",".280","","75","0.1","0.1","","-4.1","0.5","0.1","","884.0","9629"
"John Mayberry","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".282",".360",".642",".280","","74","0.0","0.0","","0.0","0.0","0.0","","999.0","3390"
"Mel Rojas Jr.","Braves","5","20","19","4","1","0","0","2","2","2","5","0","0","0","",".231",".292",".349",".641",".279","","70","0.0","0.0","","-0.8","-0.5","-0.1","","999.0","sa548194"
"Tucker Nathans","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".241",".285",".358",".643",".279","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa732567"
"Danry Vasquez","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".245",".291",".347",".639",".279","","74","0.0","0.0","","0.0","0.0","0.0","","999.0","sa598653"
"Victor Cruzado","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".296",".337",".633",".279","","74","0.0","0.0","","0.0","0.0","0.0","","999.0","sa597033"
"Luigi Rodriguez","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".233",".279",".365",".644",".279","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","sa547914"
"Adam Engel","White Sox","6","26","23","5","1","0","0","3","2","2","7","0","1","1","",".228",".294",".340",".634",".279","","70","0.0","0.0","","-0.9","-0.3","0.0","","999.0","sa709002"
"Christopher Epps","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".289",".346",".635",".279","","73","0.0","0.0","","0.0","0.0","0.0","","999.0","sa392214"
"Brian Fletcher","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".278",".365",".643",".279","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","sa526538"
"Logan Schafer","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".235",".298",".338",".635",".279","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","7937"
"Tyler Marincov","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".231",".288",".352",".640",".279","","75","0.0","0.0","","0.0","0.0","0.0","","999.0","sa550348"
"Robert Pehl","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".236",".296",".337",".633",".279","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa708213"
"Hunter Cole","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".238",".284",".358",".642",".279","","75","0.0","0.0","","0.0","0.0","0.0","","999.0","sa603087"
"Will Venable","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".291",".353",".644",".279","","74","0.0","0.0","","0.0","0.0","0.0","","999.0","211"
"Jake Marisnick","Astros","77","287","265","62","13","1","6","31","30","15","76","3","13","6","",".233",".279",".365",".644",".279","","73","0.7","4.6","","-8.5","3.4","0.5","","770.9","11339"
"Jayce Boyd","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".238",".298",".335",".633",".279","","74","0.0","0.0","","0.0","0.0","0.0","","999.0","sa502020"
"Nick Thompson","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".288",".349",".636",".279","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829150"
"Brian Burgamy","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".295",".340",".635",".279","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","sa201557"
"Yeison Asencio","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".253",".282",".365",".647",".278","","73","0.0","0.0","","0.0","0.0","0.0","","999.0","sa548016"
"Michael Burgess","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".276",".368",".644",".278","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","sa389928"
"Taylor Murphy","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".287",".346",".634",".278","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa599536"
"Nick Schulz","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".293",".338",".631",".278","","73","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829877"
"Emilio Bonifacio","Braves","23","93","85","21","3","1","1","9","7","6","20","0","5","2","",".252",".304",".328",".632",".278","","69","0.3","-0.5","","-3.2","-1.0","-0.1","","949.8","4054"
"Forrestt Allday","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".235",".306",".319",".625",".278","","75","0.0","0.0","","0.0","0.0","0.0","","999.0","sa737849"
"Alfredo Marte","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".229",".287",".349",".636",".278","","75","0.0","0.0","","0.0","0.0","0.0","","999.0","5212"
"Jose Aguilar","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".242",".297",".333",".630",".278","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa546354"
"Thomas Spitz","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".294",".339",".632",".277","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","sa876093"
"Hernan Iribarren","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".255",".307",".329",".636",".277","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","4177"
"Andrew Heid","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".296",".333",".629",".277","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa548464"
"Shane Victorino","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".236",".288",".347",".635",".277","","75","0.0","0.0","","0.0","0.0","0.0","","999.0","1677"
"Kevin Brown","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".234",".284",".352",".636",".277","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa708424"
"Jeff Francoeur","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".238",".278",".366",".643",".277","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","4792"
"Jonathan Roof","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".234",".292",".338",".630",".277","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa546779"
"Jimmy Paredes","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".236",".276",".366",".642",".277","","69","0.0","0.0","","0.0","0.0","0.0","","980.7","5481"
"B.J. Boyd","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".247",".295",".339",".634",".277","","74","0.0","0.0","","0.0","0.0","0.0","","999.0","sa657987"
"Grant Buckner","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".282",".352",".634",".277","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa599302"
"Jason Bourgeois","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".251",".294",".337",".631",".276","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","2225"
"Leandro Castro","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".240",".279",".359",".638",".276","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa455746"
"Jared Mitchell","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".286",".341",".626",".276","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa327116"
"Evan Frey","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".235",".302",".319",".621",".276","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa390638"
"Matt Mcphearson","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".231",".286",".345",".631",".276","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa737783"
"Cade Gotta","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".238",".285",".352",".637",".276","","72","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829411"
"Joey Meneses","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".243",".289",".346",".635",".276","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","sa604598"
"Kyle Waldrop","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".240",".282",".361",".643",".276","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","11402"
"Jay Gonzalez","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".234",".304",".316",".620",".276","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa549777"
"Jamie Romak","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".272",".362",".635",".276","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","5552"
"Christopher Garia","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".240",".282",".353",".635",".276","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa548021"
"LaMonte Wade","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".229",".290",".336",".626",".276","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa856280"
"Anthony Gose","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".291",".334",".625",".276","","68","0.0","0.0","","0.0","0.0","0.0","","942.7","5097"
"Dario Pizzano","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".235",".288",".344",".632",".276","","73","0.0","0.0","","0.0","0.0","0.0","","999.0","sa658253"
"Ronald Bermudez","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".248",".286",".346",".632",".276","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa455626"
"Tyrone Taylor","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".285",".345",".630",".275","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa657979"
"Blake Barber","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".236",".277",".359",".636",".275","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa659318"
"Darin Mastroianni","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".243",".294",".330",".624",".275","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","7316"
"Craig Gentry","","49","202","182","43","7","1","2","19","16","15","42","2","7","3","",".237",".300",".320",".620",".275","","68","0.6","2.4","","-7.3","0.0","-0.1","","969.7","9571"
"Derrick Loveless","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".285",".343",".628",".275","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa599355"
"Jordan Schafer","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".229",".296",".324",".620",".275","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","9883"
"Royce Bolinger","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".236",".280",".355",".635",".275","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa658031"
"Conor Bierfeldt","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".268",".366",".633",".274","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa738591"
"Ryan Mathews","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".274",".359",".632",".274","","72","0.0","0.0","","0.0","0.0","0.0","","999.0","sa658637"
"Anthony Alford","Blue Jays","3","13","12","3","1","0","0","1","1","1","4","0","0","0","",".217",".288",".334",".622",".274","","66","0.0","0.0","","-0.5","0.1","0.0","","999.0","sa657953"
"Christopher Grayson","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".285",".340",".625",".274","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa598833"
"Sam Fuld","","83","338","300","67","14","2","4","32","27","31","64","2","9","4","",".222",".297",".321",".618",".274","","67","0.1","-0.6","","-13.5","0.7","-0.2","","999.0","8254"
"Teodoro Martinez","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".236",".278",".354",".632",".274","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa505946"
"Tyler Henson","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".233",".280",".352",".632",".274","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa326736"
"Darnell Sweeney","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".286",".340",".626",".274","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","13284"
"Michael Fish","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".241",".285",".343",".628",".274","","72","0.0","0.0","","0.0","0.0","0.0","","999.0","sa738617"
"Leo Heras","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".290",".328",".618",".274","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","sa508065"
"Josciel Veras","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".233",".283",".343",".626",".274","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829515"
"Marc Wik","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".288",".332",".620",".274","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","sa599184"
"Skip Schumaker","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".238",".298",".323",".621",".274","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","3704"
"Justin Maxwell","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".282",".341",".623",".274","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","6827"
"Devan Ahart","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".233",".285",".340",".625",".274","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829229"
"Joe Bennie","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".235",".290",".330",".620",".274","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","sa738417"
"Kenny Wilson","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".234",".297",".322",".619",".274","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa454437"
"J.P. Sportman","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".245",".282",".348",".630",".273","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829450"
"Jae-Hoon Ha","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".234",".279",".350",".629",".273","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa502535"
"Roberto Lopez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".280",".346",".627",".273","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa454598"
"James Ramsey","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".288",".338",".626",".273","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","sa599239"
"Nick Buss","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".289",".335",".624",".273","","72","0.0","0.0","","0.0","0.0","0.0","","999.0","6835"
"Jiwan James","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".238",".280",".348",".628",".273","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa502525"
"Jacob Scavuzzo","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".233",".276",".352",".628",".273","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","sa658601"
"Tyler Horan","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".278",".348",".627",".273","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","sa709555"
"Victor Robles","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".241",".285",".338",".623",".273","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa828409"
"Tim Fedroff","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".300",".312",".612",".273","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa454958"
"Olmo Rosario","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".248",".288",".337",".624",".273","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa202325"
"Eric Young","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".231",".300",".318",".617",".273","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","7158"
"Andrew Aplin","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".300",".311",".611",".273","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa502787"
"Glynn Davis","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".238",".289",".331",".620",".273","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa598601"
"Enrique Osorio","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".244",".291",".330",".621",".273","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa509128"
"Juan Duran","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".265",".368",".633",".273","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa503255"
"Yadir Drake","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".241",".287",".337",".625",".273","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","sa869674"
"Nick Torres","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".241",".276",".353",".629",".272","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa828872"
"Randolph Oduber","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".241",".276",".351",".627",".272","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa503718"
"Chris Swauger","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".274",".352",".626",".272","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa455020"
"Eduardo Arredondo","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".250",".295",".324",".619",".272","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa508008"
"Bo Way","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".243",".293",".326",".618",".272","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","sa829126"
"Pin-Chieh Chen","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".289",".327",".616",".272","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","sa549901"
"Luis Tejada","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".228",".279",".343",".622",".272","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","sa548053"
"Adam Law","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".239",".294",".321",".615",".272","","70","0.0","0.0","","0.0","0.0","0.0","","999.0","sa738573"
"Cal Towey","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".295",".315",".610",".272","","71","0.0","0.0","","0.0","0.0","0.0","","999.0","sa579778"
"Nick Van Stratten","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".249",".292",".329",".621",".272","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa327092"
"Francisco Sosa","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".228",".276",".346",".622",".272","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa506298"
"Chris Dominguez","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".262",".372",".634",".272","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","9718"
"Chad Stang","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".280",".338",".619",".271","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa501594"
"Stephen Mcquail","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".265",".361",".627",".271","","60","0.0","0.0","","0.0","0.0","0.0","","999.0","sa549303"
"Nick Basto","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".279",".341",".621",".271","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa657998"
"C.J. Mcelroy","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".235",".292",".320",".612",".271","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa597861"
"Chih-Hsien Chiang","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".273",".352",".625",".271","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa328920"
"Wes Rogers","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".290",".326",".615",".271","","47","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658668"
"Caleb Ramsey","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".245",".296",".320",".616",".271","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa526470"
"Collin Cowgill","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".288",".324",".612",".271","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","7250"
