"Name","Team","G","PA","AB","H","2B","3B","HR","R","RBI","BB","SO","HBP","SB","CS","-1","AVG","OBP","SLG","OPS","wOBA","-1","wRC+","BsR","Fld","-1","Off","Def","WAR","-1","ADP","playerid"
"Garrett Stubbs","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".297",".331",".628",".278","","72","0.0","0.0","","0.0","0.0","0.0","","999.0","sa827172"
"Tony Sanchez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".294",".336",".629",".277","","68","0.0","0.0","","0.0","0.0","0.0","","999.0","6178"
"Ryan Casteel","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".279",".363",".642",".277","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa549286"
"Rossmel Perez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".242",".297",".336",".633",".277","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa455612"
"Meibrys Viloria","Royals","2","6","6","1","0","0","0","1","1","0","1","0","0","0","",".237",".283",".355",".639",".277","","67","0.0","0.0","","-0.2","0.1","0.0","","999.0","sa830182"
"Tyler Marlette","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".227",".279",".361",".640",".277","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa597836"
"Jarrod Saltalamacchia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".190",".287",".341",".627",".276","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","5557"
"Tyler Ogle","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".290",".338",".628",".276","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa578021"
"Adam Weisenburger","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".298",".324",".621",".276","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa546626"
"J.T. Wise","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".278",".358",".636",".276","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa505632"
"Mike Marjama","Mariners","31","116","107","25","5","0","3","12","12","6","24","1","1","1","",".231",".277",".362",".639",".276","","72","0.0","0.2","","-4.1","2.7","0.3","","732.1","12594"
"Josh Thole","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".299",".321",".621",".276","","60","0.0","0.0","","-0.1","0.0","0.0","","999.0","9689"
"Jacob Stallings","Pirates","15","60","56","13","3","0","1","5","6","3","13","1","1","0","",".238",".287",".350",".637",".275","","67","0.0","-0.1","","-2.6","1.1","0.0","","999.0","13723"
"Kade Scivicque","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".242",".286",".349",".635",".275","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa875053"
"Erik Kratz","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".277",".360",".637",".275","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","4403"
"David Freitas","Mariners","3","12","11","2","1","0","0","1","1","1","2","0","0","0","",".229",".288",".341",".628",".275","","71","0.0","0.0","","-0.4","0.3","0.0","","999.0","10619"
"Alex Monsalve","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".239",".285",".348",".633",".275","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa505988"
"Chace Numata","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".237",".295",".333",".628",".275","","66","0.0","0.0","","0.0","0.0","0.0","","999.0","sa549139"
"Shawn Zarraga","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".234",".297",".326",".623",".274","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa456095"
"Jacob Nottingham","Brewers","3","12","11","2","0","0","0","1","1","1","3","0","0","0","",".218",".279",".353",".633",".274","","62","0.0","0.0","","-0.6","0.3","0.0","","712.0","sa737809"
"Tomas Nido","Mets","8","31","29","7","1","0","1","3","3","2","6","0","0","0","",".235",".278",".353",".631",".273","","68","0.0","0.0","","-1.3","0.6","0.0","","999.0","13755"
"Chad Wallach","Marlins","15","61","55","12","3","0","1","5","6","5","15","1","0","0","",".216",".283",".343",".625",".273","","66","0.0","-0.1","","-2.6","1.2","0.1","","748.0","17161"
"Chad Tromp","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".282",".348",".629",".273","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa746793"
"Jake Romanski","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".251",".286",".344",".630",".273","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa738897"
"Jordan Weems","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".289",".332",".621",".273","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa597862"
"Kevin Krause","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".286",".339",".625",".273","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa827200"
"Rene Garcia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".252",".285",".346",".631",".273","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa454693"
"Tyler Heineman","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".289",".332",".621",".273","","61","0.0","0.0","","0.0","0.0","0.0","","999.0","sa658108"
"Jeremy Lucas","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".285",".336",".621",".273","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa503053"
"Wade Wass","Angels","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".279",".345",".624",".273","","69","0.0","0.0","","0.0","0.0","0.0","","999.0","sa658231"
"Alfredo Gonzalez","White Sox","2","6","5","1","0","0","0","1","1","0","1","0","0","0","",".227",".294",".321",".615",".272","","66","0.0","0.0","","-0.3","0.1","0.0","","999.0","sa505301"
"Stuart Turner","Reds","8","30","27","6","1","0","1","3","3","2","7","0","0","0","",".220",".281",".340",".621",".272","","62","0.0","0.0","","-1.5","0.6","0.0","","693.0","15207"
"Zane Chavez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".228",".280",".344",".624",".272","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa628321"
"Beau Taylor","Athletics","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".296",".316",".612",".271","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa577780"
"Juan Graterol","Angels","8","29","27","7","1","0","0","3","3","1","5","0","0","0","",".249",".281",".344",".625",".271","","68","0.0","0.1","","-1.2","0.7","0.1","","999.0","5398"
"Jeff Mathis","Diamondbacks","54","207","189","42","9","1","4","18","20","13","58","2","1","1","",".221",".276",".351",".627",".271","","57","-0.4","1.6","","-11.9","6.1","0.1","","719.6","3448"
"Jose Trevino","Rangers","2","6","6","1","0","0","0","1","1","0","1","0","0","0","",".242",".279",".348",".627",".270","","60","0.0","0.0","","-0.3","0.1","0.0","","999.0","sa827368"
"Allan de San Miguel","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".278",".344",".621",".270","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa295122"
"Sean Ochinko","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".233",".276",".349",".624",".270","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa501639"
"Andy Paz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".289",".325",".614",".270","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa603199"
"Marcus Littlewood","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".277",".341",".619",".270","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa548261"
"Jin-De Jhang","Pirates","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".241",".283",".338",".621",".270","","63","0.0","0.0","","0.0","0.0","0.0","","999.0","sa653546"
"Stephen McGee","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".292",".307",".600",".269","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa737919"
"Patrick Mazeika","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".289",".316",".606",".269","","65","0.0","0.0","","0.0","0.0","0.0","","999.0","sa827167"
"Joe Odom","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".273",".347",".620",".268","","67","0.0","0.0","","0.0","0.0","0.0","","999.0","sa738310"
"Cesar Tapia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".276",".344",".620",".268","","61","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa508485"
"Zach Wright","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".284",".324",".608",".268","","61","0.0","0.0","","0.0","0.0","0.0","","999.0","sa577954"
"Ryan Hanigan","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".292",".314",".606",".268","","60","0.0","0.0","","-0.1","0.0","0.0","","664.8","4952"
"Ramon Cabrera","","23","87","80","19","4","0","1","7","8","5","16","1","1","0","",".234",".283",".332",".614",".268","","61","-0.1","-0.2","","-4.4","1.7","0.0","","999.0","10327"
"Jorge Saez","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".274",".337",".611",".268","","62","0.0","0.0","","0.0","0.0","0.0","","999.0","sa658909"
"Aramis Garcia","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".222",".273",".343",".616",".267","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa599195"
"Brian Ward","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".290",".311",".601",".267","","61","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa502524"
"Brian Jeroloman","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".297",".297",".594",".267","","61","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa326780"
"Josh Morgan","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".239",".287",".321",".608",".267","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828797"
"Deivi Grullon","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".264",".355",".619",".267","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa739661"
"Argenis Raga","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".276",".335",".611",".266","","60","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa596833"
"Ryan Miller","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".222",".264",".351",".615",".265","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738892"
"Trent Woodward","Astros","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".280",".323",".603",".265","","64","0.0","0.0","","0.0","0.0","0.0","","999.0","sa827146"
"Jake Rogers","Tigers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".270",".341",".611",".265","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa874230"
"Alex Lavisky","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".272",".334",".607",".265","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa548434"
"Chris O'Brien","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".280",".316",".597",".265","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa526558"
"Austin Green","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".267",".345",".611",".264","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738290"
"Luis Juarez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".225",".273",".333",".606",".264","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa509384"
"Santiago Nessy","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".273",".331",".604",".264","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa547792"
"Juan Kelly","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".274",".331",".606",".264","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657541"
"Jordan Procyshen","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".278",".322",".600",".264","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829345"
"Robert Kral","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".277",".319",".596",".263","","58","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa526396"
"Carlos Garay","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".250",".282",".321",".603",".263","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657431"
"Bobby Wilson","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".270",".336",".607",".263","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","6564"
"Chris Rabago","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".234",".285",".313",".599",".263","","42","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829062"
"Luke Maile","Blue Jays","5","17","16","3","1","0","0","2","2","1","4","0","0","0","",".219",".270",".334",".604",".263","","58","0.0","0.0","","-0.9","0.4","0.0","","685.2","13355"
"Luis Flores","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".275",".319",".595",".262","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa454795"
"Tyler Pearson","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".268",".334",".602",".262","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa550031"
"Blake Forsythe","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".266",".335",".601",".262","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa548202"
"Gabriel Lino","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".274",".327",".601",".262","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa548048"
"Juan Apodaca","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".276",".318",".594",".261","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa286639"
"Chris O'Dowd","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".282",".306",".589",".261","","59","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa503377"
"Tony Cruz","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".275",".324",".600",".261","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","2802"
"Tomas Morales","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".266",".336",".602",".261","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa605888"
"Matt Spring","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".261",".338",".599",".261","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa253802"
"Troy Stein","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".268",".330",".598",".261","","41","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827185"
"Jonathan Schwind","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".271",".323",".594",".261","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa598663"
"Derrick Chung","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".281",".309",".590",".261","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa621647"
"Max Pentecost","Blue Jays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".262",".340",".602",".260","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa601924"
"Jordan Pacheco","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".275",".317",".593",".260","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","2677"
"Austin Allen","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".267",".331",".599",".260","","60","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875025"
"Alan Espinoza","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".260",".344",".603",".260","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa543678"
"Luis Cruz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".222",".269",".326",".596",".260","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597025"
"Jonathan Morales","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".230",".271",".326",".597",".260","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875808"
"Dustin Houle","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".277",".311",".588",".259","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa598106"
"Rodrigo Vigil","Marlins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".236",".273",".322",".595",".259","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa547818"
"Jake Lowery","Nationals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".275",".308",".583",".259","","54","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597837"
"Yovan Gonzalez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".274",".315",".588",".259","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa502678"
"Myles Schroder","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".274",".317",".591",".259","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa392193"
"A.J. Jimenez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".263",".334",".597",".259","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","7077"
"Maxx Tissenbaum","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".274",".316",".590",".258","","39","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa503525"
"Daniel Salters","Indians","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".268",".321",".590",".258","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829475"
"Ronnie Freeman","Diamondbacks","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".273",".318",".591",".258","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658013"
"Keibert Ruiz","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".270",".327",".596",".258","","58","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa872528"
"Seby Zavala","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".261",".331",".592",".257","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875572"
"Carlos Paulino","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".279",".304",".583",".257","","54","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa456100"
"Nick Rickles","Phillies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".217",".254",".343",".597",".257","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa546837"
"Cael Brockmeyer","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".205",".260",".334",".594",".257","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa708438"
"Sal Giardina","Braves","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".270",".316",".586",".257","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829575"
"Nick Ciuffo","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".219",".270",".319",".589",".256","","57","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737509"
"Chase Vallot","Royals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".184",".270",".305",".574",".256","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828684"
"Martin Medina","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".273",".306",".579",".256","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa599196"
"Paul Hoenecke","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".213",".252",".342",".594",".256","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa546964"
"Roberto Pena","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".263",".324",".587",".256","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa548359"
"Jake DePew","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".264",".319",".583",".255","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa548454"
"Danny Bethea","Red Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".262",".323",".585",".255","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa738923"
"Brian Navarreto","Twins","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".220",".262",".324",".586",".255","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737817"
"Francisco Diaz","Yankees","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".273",".305",".578",".254","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa505229"
"Adolfo Reina","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".265",".316",".580",".254","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa503320"
"Kevin Torres","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".268",".312",".580",".254","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa454965"
"Rocky Gale","Padres","23","90","83","19","3","0","1","7","7","5","17","1","0","0","",".227",".276",".303",".578",".254","","56","0.0","-0.2","","-5.2","1.6","-0.1","","999.0","10533"
"Wilson Garcia","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".232",".257",".334",".591",".254","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa596287"
"Parker Berberet","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".209",".265",".314",".579",".254","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa546748"
"Xorge Carrillo","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".268",".311",".578",".254","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa392212"
"Arturo Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".216",".259",".324",".583",".254","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa688986"
"Steve Rodriguez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".273",".298",".571",".253","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa598488"
"Chadd Krist","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".204",".259",".321",".580",".253","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa579540"
"Tuffy Gosewisch","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".206",".262",".313",".575",".252","","56","0.0","0.0","","-0.1","0.0","0.0","","999.0","5277"
"Sean O'Connell","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".212",".258",".322",".580",".252","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa549180"
"Gabriel Gutierrez","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".266",".307",".574",".252","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa286640"
"Cooper Hummel","Brewers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".197",".271",".295",".566",".252","","48","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa918412"
"Tim Roberson","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".214",".261",".316",".577",".252","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa546786"
"Spencer Navin","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".207",".269",".299",".568",".252","","35","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa709022"
"Joe Maloney","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".203",".258",".319",".577",".252","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa598092"
"Chris Chinea","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".266",".313",".579",".252","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa827344"
"Brett Austin","White Sox","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".196",".260",".312",".572",".252","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597795"
"Carlos Mendivil","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".265",".307",".572",".251","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737687"
"Alex Murphy","Orioles","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".259",".314",".573",".251","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa737854"
"Erick Castillo","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".266",".307",".573",".251","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658211"
"Joe DeCarlo","Mariners","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".189",".267",".299",".565",".251","","55","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657935"
"Garrett Kennedy","Dodgers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".259",".314",".573",".251","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875722"
"Jonathan Aceves","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".202",".266",".303",".569",".251","","50","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa206467"
"Jose Godoy","Cardinals","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".221",".267",".304",".571",".251","","51","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa657267"
"Alberto Rosario","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".224",".266",".304",".571",".250","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","7125"
"Webster Rivas","Padres","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".265",".304",".568",".250","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa547912"
"Jeff Glenn","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".198",".260",".307",".567",".250","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa501590"
"Mac James","Rays","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".218",".268",".297",".566",".250","","53","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa829039"
"Tyler Sanchez","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".201",".263",".303",".565",".249","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875721"
"Justin O'Conner","Giants","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".208",".249",".328",".577",".249","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa548314"
"Gilberto Galaviz","","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".223",".264",".305",".568",".249","","49","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa597945"
"Anthony Dimino","Mets","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".215",".274",".285",".558",".249","","52","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875888"
"Yohel Pozo","Rangers","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".226",".260",".311",".571",".248","","45","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa828445"
"Joe Hudson","Reds","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".193",".266",".292",".559",".248","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa658019"
"Christian Correa","Rockies","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".210",".256",".311",".568",".248","","32","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa877549"
"P.J. Higgins","Cubs","0","1","1","0","0","0","0","0","0","0","0","0","0","0","",".211",".274",".280",".554",".248","","46","0.0","0.0","","-0.1","0.0","0.0","","999.0","sa875573"
